AuthorCourse,AuthorID,Cluster,Subject,ClassSize,TrtType,Treatment,CourseLevel,TrtIntensity,stdExam,PercMGS,MGSgroup,MGS
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.019931397,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.916401685,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.812871973,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.916401685,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.429484572,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.636543996,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.398753125,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.605812549,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.1916937,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.568311404,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.636543996,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.947133132,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.636543996,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.434050245,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.434050245,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.1916937,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.502282837,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.502282837,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.605812549,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.740073708,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.568311404,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.398753125,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.123461109,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.775370829,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.154192556,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.533014284,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.636543996,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.295223412,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.154192556,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.050662844,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.568311404,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.709342261,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.568311404,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.671841116,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.740073708,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.429484572,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.709342261,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.154192556,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.464781692,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.398753125,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.154192556,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.947133132,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.740073708,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.709342261,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.088163988,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.636543996,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.429484572,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.671841116,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.502282837,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.740073708,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.154192556,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.84360342,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.32595486,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.464781692,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.050662844,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.118895436,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.32595486,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.226990821,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.1916937,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.398753125,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.398753125,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.088163988,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.226990821,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.226990821,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.502282837,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.088163988,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.740073708,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.050662844,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.088163988,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.671841116,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.84360342,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.671841116,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.222425148,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.636543996,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.222425148,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.088163988,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.015365724,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.740073708,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.050662844,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.050662844,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.015365724,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.429484572,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.1916937,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.812871973,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.947133132,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.088163988,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.1916937,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.533014284,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.429484572,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.84360342,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.636543996,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.1916937,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.84360342,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.740073708,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.533014284,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.878900541,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.671841116,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.019931397,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.154192556,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.671841116,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.740073708,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.568311404,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.947133132,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.429484572,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.502282837,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.434050245,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.123461109,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.740073708,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.812871973,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.123461109,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.605812549,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.088163988,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.050662844,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.502282837,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.709342261,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.916401685,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.605812549,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.295223412,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.740073708,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.295223412,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.434050245,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.32595486,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.605812549,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.123461109,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.398753125,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.812871973,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.709342261,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.502282837,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.464781692,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.123461109,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.947133132,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.671841116,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.878900541,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.226990821,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.226990821,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.088163988,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.812871973,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.222425148,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.118895436,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.154192556,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.533014284,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.434050245,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.123461109,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,1.330520533,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.1916937,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.015365724,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.671841116,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.636543996,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.015365724,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.015365724,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.502282837,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.118895436,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.636543996,0.226708075,0,0
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.502282837,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-0.118895436,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.154192556,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.878900541,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.088163988,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,-1.671841116,0.226708075,1,1
12,12,1202,Biology,Large,Passive,Passive,Intro,Passive,0.295223412,0.226708075,1,1
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.533014284,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.709342261,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.533014284,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.1916937,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.947133132,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-1.36125198,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-1.982430253,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.605812549,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.84360342,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-1.154192556,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.015365724,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.088163988,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.32595486,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.502282837,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-1.775370829,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.740073708,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.709342261,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.222425148,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.32595486,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.502282837,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-1.878900541,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.398753125,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.118895436,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.605812549,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.1916937,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.636543996,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.605812549,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.947133132,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-1.464781692,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.1916937,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.295223412,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-1.050662844,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.1916937,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.015365724,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.812871973,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.636543996,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,1.226990821,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.1916937,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.502282837,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-1.36125198,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.502282837,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.916401685,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.429484572,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,1.123461109,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.398753125,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-1.568311404,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,1.434050245,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-1.154192556,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.088163988,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.118895436,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-1.775370829,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.709342261,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,0.295223412,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-0.32595486,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-1.464781692,0.239520958,0,0
12,12,1203,Biology,Large,Passive,Passive,Intro,Passive,-2.707138237,0.239520958,0,0
